trialid,simTime.ho,event.order,simTime.start,ppid,n_back,ttc_criticality.x,event,ho.rt,rt,ttc_criticality.y,braking_rt_faster,automation.response,collision,max_long_jerk,max_lat_jerk,max_long,mean_long,max_lat,sd_latacc,sd_steer,sdlp,mean_lat_acc,mean_decel,sd_yaw_automation,sd_pitch_automation,sd_yaw_manual,sd_pitch_manual
11_TRUE_6_3,882.733333,4,881.35,11,TRUE,3,6,1.38333299999999,1.25,3,TRUE,brake,FALSE,-10.248134,4.017867,-10.634163,-0.102404302222222,4.933575,0.469900062983942,67.4703461157883,1.38436698075329,0.28912136,-5.76730478431373,4.72337023931175,4.85613268403211,13.8868673734542,5.25965992844227
12_FALSE_10_3,1410.35,4,1408.833333,12,FALSE,3,10,1.51666699999987,1.03333399999997,3,TRUE,brake,FALSE,-9.930861,3.693766,-10.317384,0.0451270555555556,4.598893,0.633687620511137,25.378671323144,0.249052041890915,0.267835978333333,-2.90576077708333,20.6255672712643,3.29644108418831,16.6834304833643,2.62037235519363
12_FALSE_2_5,366.05,1,364.566667,12,FALSE,5,2,1.48333300000002,1.76666599999999,5,TRUE,brake,FALSE,-9.862532,0.318123,-10.236908,0.0321615016666667,0.318968,0.121554817662593,0.885095520293979,0.110082529058959,0.095375575,-3.69087948979592,14.2779275562345,4.08930065032822,15.2170567507791,4.41200720571291
12_FALSE_4_3,586.5,2,584.9,12,FALSE,3,4,1.60000000000002,1.03333299999997,3,TRUE,brake,FALSE,-9.950797,1.14803,-10.33224,0.0137985027777778,1.148015,0.395829742320001,1.52729270697692,0.0768523956936358,0.285611211666667,-2.05900529690049,19.2688890481401,3.98417732198931,3.91900075729191,4.27990273162198
12_FALSE_6_5,846.6,3,844.466667,12,FALSE,5,6,2.13333299999999,0.983333000000016,5,TRUE,brake,FALSE,-9.533545,0.845769,-9.907222,0.0203913844444444,0.846923,0.307271214391907,1.67950710172644,0.251573026640744,0.274977898333333,-1.29328390835031,14.446530700977,3.95635234831364,11.32307691817,4.25412654338736
12_TRUE_10_3,1529.783333,4,1528.116667,12,TRUE,3,10,1.66666600000008,1.03333300000008,3,TRUE,brake,FALSE,-9.972102,1.362141,-10.345911,0.0403435377777778,1.367799,0.439270187965067,1.80185499980058,0.230379275793253,0.317571057222222,-2.911015936,8.67878138319302,3.04733712614262,13.751625057274,5.00678641977091
12_TRUE_1_5,280.066667,1,278.866667,12,TRUE,5,1,1.19999999999999,1.16666600000002,5,TRUE,brake,FALSE,-5.220816,0.993366,-5.601472,0.0209668277777778,0.993175,0.3043722906545,1.63586353523096,0.179407649843995,0.27150686,-0.874116737400531,1.56180383919853,2.25179890737237,7.51564763329516,4.93808555868391
12_TRUE_7_3,1180.833333,2,1179.283333,12,TRUE,3,7,1.54999999999995,1.14999999999986,3,TRUE,brake,FALSE,-9.996244,1.401863,-10.376247,0.0756869983333333,1.397479,0.24915493289278,3.28220613470555,0.208593121737557,0.216412944444444,-2.86993330339321,3.34848853232266,2.78601524489768,15.940358765313,7.67415142730594
12_TRUE_8_5,1311.2,3,1308.75,12,TRUE,5,8,2.45000000000005,1,5,TRUE,brake,FALSE,-7.747811,0.464629,-8.127145,-0.0104881022222222,0.459812,0.146166054904627,0.939132489058618,0.103883237104582,0.113761438333333,-1.18817407628524,3.55058586321266,2.75130783108278,14.4551937747227,3.99990596394636
13_FALSE_1_3,,,370.083333,13,FALSE,3,1,,1.41666700000002,3,TRUE,brake,FALSE,-8.781362,0.090475,-10.238015,0.062083985,0.09032,0.0381762399990957,0.317014203253643,0.0950239909690677,0.0285593355555556,-3.09386447587719,7.24417582601671,2.7520451394126,6.08301031833338,5.11857549899311
13_FALSE_3_5,599.266667,2,587.716667,13,FALSE,5,3,11.55,1.36666600000001,5,TRUE,brake,FALSE,-5.897778,0.966067,-6.275149,-0.0535994994444445,0.965416,0.33543601254143,1.31002562066505,0.0918507750786454,0.215878344444444,-0.771089765625,9.29238848375916,2.74777890477246,8.81125466176238,4.14435048831382
